"Continent","Country","INDICATOR","Indicator","MEASURE","Measure","INEQUALITY","Inequality","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SA","Chile","ES_EDUEX","Years in education","L","Value","WMN","Women","YR","Years","0","Units",,,17.7,,
"EU","Estonia","ES_EDUEX","Years in education","L","Value","WMN","Women","YR","Years","0","Units",,,18.3,,
"AS","Israel","ES_EDUEX","Years in education","L","Value","WMN","Women","YR","Years","0","Units",,,16.1,,
"EU","Latvia","ES_EDUEX","Years in education","L","Value","WMN","Women","YR","Years","0","Units",,,18.7,,
"EU","Russia","ES_EDUEX","Years in education","L","Value","WMN","Women","YR","Years","0","Units",,,16.4,,
"EU","Slovenia","ES_EDUEX","Years in education","L","Value","WMN","Women","YR","Years","0","Units",,,19.1,,
"OECD","OECD - Total","ES_EDUEX","Years in education","L","Value","WMN","Women","YR","Years","0","Units",,,17.4,,
"OC","Australia","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,5,,
"EU","Austria","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,16,,
"EU","Belgium","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,15,,
"NA","Canada","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,7,,
"EU","Czech Republic","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,20,,
"EU","Denmark","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,9,,
"EU","Finland","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,6,,
"EU","France","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,13,,
"EU","Germany","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,14,,
"EU","Greece","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,18,,
"EU","Hungary","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,19,,
"EU","Iceland","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,3,,
"EU","Ireland","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,7,,
"EU","Italy","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,18,,
"AS","Japan","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,14,,
"AS","Korea","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,28,,
"EU","Luxembourg","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,12,,
"NA","Mexico","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,16,,
"EU","Netherlands","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,14,,
"OC","New Zealand","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,5,,
"EU","Norway","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,5,,
"EU","Poland","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,22,,
"EU","Portugal","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,10,,
"EU","Slovak Republic","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,21,,
"EU","Spain","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,11,,
"EU","Sweden","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,6,,
"EU","Switzerland","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,15,,
"EU","Turkey","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,20,,
"EU","United Kingdom","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,11,,
"NA","United States","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,10,,
"SA","Brazil","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,10,,
"SA","Chile","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,16,,
"EU","Estonia","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,8,,
"AS","Israel","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,21,,
"EU","Latvia","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,11,,
"EU","Russia","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,15,,
"EU","Slovenia","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,16,,
"AF","South Africa","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,22,,
"OECD","OECD - Total","EQ_AIRP","Air pollution","L","Value","TOT","Total","MICRO_M3","Micrograms per cubic metre","0","Units",,,14,,
"OC","Australia","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,93,,
"EU","Austria","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,92,,
"EU","Belgium","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,84,,
"NA","Canada","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,91,,
"EU","Czech Republic","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,87,,
"EU","Denmark","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,95,,
"EU","Finland","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,95,,
"EU","France","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,81,,
"EU","Germany","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,91,,
"EU","Greece","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,69,,
"EU","Hungary","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,77,,
"EU","Iceland","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,99,,
"EU","Ireland","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,85,,
"EU","Italy","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,71,,
"AS","Japan","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,87,,
"AS","Korea","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,76,,
"EU","Luxembourg","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,84,,
"NA","Mexico","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,68,,
"EU","Netherlands","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,93,,
"OC","New Zealand","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,89,,
"EU","Norway","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,98,,
"EU","Poland","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,82,,
"EU","Portugal","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,86,,
"EU","Slovak Republic","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,85,,
"EU","Spain","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,72,,
"EU","Sweden","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,96,,
"EU","Switzerland","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,95,,
"EU","Turkey","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,65,,
"EU","United Kingdom","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,84,,
"NA","United States","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,83,,
"SA","Brazil","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,73,,
"SA","Chile","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,71,,
"EU","Estonia","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,84,,
"AS","Israel","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,67,,
"EU","Latvia","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,79,,
"EU","Russia","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,55,,
"EU","Slovenia","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,90,,
"AF","South Africa","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,67,,
"OECD","OECD - Total","EQ_WATER","Water quality","L","Value","TOT","Total","PC","Percentage","0","Units",,,81,,
"OC","Australia","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,93,,
"EU","Austria","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,93,,
"EU","Belgium","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,86,,
"NA","Canada","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,92,,
"EU","Czech Republic","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,87,,
"EU","Denmark","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,96,,
"EU","Finland","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,96,,
"EU","France","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,80,,
"EU","Germany","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,91,,
"EU","Greece","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,71,,
"EU","Hungary","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,77,,
"EU","Iceland","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,99,,
"EU","Ireland","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,85,,
"EU","Italy","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,73,,
"AS","Japan","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,88,,
"AS","Korea","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,76,,
"EU","Luxembourg","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,85,,
"NA","Mexico","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,67,,
"EU","Netherlands","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,94,,
"OC","New Zealand","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,91,,
"EU","Norway","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,98,,
"EU","Poland","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,83,,
"EU","Portugal","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,87,,
"EU","Slovak Republic","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,84,,
"EU","Spain","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,71,,
"EU","Sweden","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,96,,
"EU","Switzerland","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,95,,
"EU","Turkey","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,65,,
"EU","United Kingdom","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,82,,
"NA","United States","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,82,,
"SA","Brazil","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,77,,
"SA","Chile","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,72,,
"EU","Estonia","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,85,,
"AS","Israel","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,68,,
"EU","Latvia","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,79,,
"EU","Russia","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,58,,
"EU","Slovenia","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,90,,
"AF","South Africa","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,70,,
"OECD","OECD - Total","EQ_WATER","Water quality","L","Value","MN","Men","PC","Percentage","0","Units",,,81,,
"OC","Australia","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,92,,
"EU","Austria","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,91,,
"EU","Belgium","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,81,,
"NA","Canada","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,90,,
"EU","Czech Republic","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,86,,
"EU","Denmark","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,94,,
"EU","Finland","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,94,,
"EU","France","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,82,,
"EU","Germany","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,92,,
"EU","Greece","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,68,,
"EU","Hungary","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,77,,
"EU","Iceland","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,98,,
"EU","Ireland","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,85,,
"EU","Italy","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,69,,
"AS","Japan","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,86,,
"AS","Korea","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,76,,
"EU","Luxembourg","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,83,,
"NA","Mexico","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,68,,
"EU","Netherlands","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,92,,
"OC","New Zealand","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,87,,
"EU","Norway","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,97,,
"EU","Poland","EQ_WATER","Water quality","L","Value","WMN","Women","PC","Percentage","0","Units",,,81,,
